title,claim,verdict,url
COVID-19 vaccines dont cause immunodeficiency and arent associated with excess mortality,most of the individuals who had been fully vaccinated would develop full-blown vaccine-induced acquired immunodeficiency syndrome by the end of the monthù,FALSE,https://science.feedback.org/review/covid-19-vaccines-dont-cause-immunodeficiency-arent-associated-with-excess-mortality/
"False-positive HIV tests dont imply that a person is immunodeficient, contrary to claim by Peter McCullough",The HIV test can turn positive after COVID-19 as well as the vaccineù; maybe a form of immunodeficiency is thereù,FALSE,https://science.feedback.org/review/false-positive-hiv-tests-dont-imply-person-immunodeficient-contrary-claim-peter-mccullough/
"Antarctica recently gained some ice; that doesnt mark the end of ice loss, global warming or sea-level rise, contrary to viral claims",It is well understood that relatively warm ocean water there is melting floating ice shelves from below[4].,FALSE,https://science.feedback.org/review/antarctica-recently-gained-some-ice-that-doesnt-mark-end-ice-loss-global-warming-sea-level-rise-contrary-viral-claims/
"There is no evidence that dietary supplements containing zinc and a zinc ionophore, such as the one promoted by Vladimir Zelenko, are effective against COVID-19",Zinc supplements can protect against COVID-19; Zinc kills the virusù and zinc ionophores are a a zinc delivery systemù that allows zinc to go from outside the cell to inside the cellù,FALSE,https://science.feedback.org/review/no-evidence-dietary-supplements-containing-zinc-ionophore-promoted-vladimir-zelenko-effective-against-covid-19/
"Diesel generators did not power wind farms in Scotland, nor anywhere else",Diesel generators are powering wind turbines.,FALSE,https://science.feedback.org/review/diesel-generators-do-not-power-wind-farms/
Clinical trials showed that the Moderna COVID-19 vaccine is safe; its side effects are mostly mild,80% of people taking the Moderna vaccine had significant side effects; children in Sudan got polio from the polio vaccine,FALSE,https://science.feedback.org/review/clinical-trials-showed-that-the-moderna-covid-19-vaccine-is-safe-its-side-effects-are-mostly-mild-joe-rogan/
"Published studies show no association between COVID-19 vaccines and heart attacks, contrary to British cardiologists claim",COVID-19 vaccines increase the risk of heart attacks,FALSE,https://science.feedback.org/review/published-studies-no-association-covid-19-vaccines-heart-attacks-contrary-british-cardiologist/
The COVID-19 vaccines are safe and effective; claim that they have caused an international medical crisisù is baseless,there is an international medical crisis due to the diseases and deaths co-related to the administration of products known as òCOVID-19 vaccinesù,FALSE,https://science.feedback.org/review/covid-19-vaccines-safe-and-effective-claim-they-have-caused-international-medical-crisis-baseless-oan-daily-sceptic/
"US proposed bills and hearings do not confirm the use of chemtrails, which do not exist and are not a geoengineering strategy","US state governments are banning chemtrails, confirming secret government programs using chemtrails for various purposes that harm the public and the environment",FALSE,https://science.feedback.org/review/us-proposed-bills-hearings-dont-confirm-chemtrails-exist-not-geoengineering-strategy/
Wall Street Journal op-ed by Steven Koonin publishes misleading claims about how climate change influences Greenland ice melt,UPDATE (28 Feb. 2022):,FALSE,https://science.feedback.org/review/wall-street-journal-steven-koonin-publishes-misleading-claims-climate-change-influences-greenland-ice-melt/
There is no evidence of U.S.-funded bioweapon labs in Ukraine; claims to the contrary misrepresent the U.S. Cooperative Threat Reduction Program,It is Russia that has active chemical and biological weapons programs and is in violation of the Chemical Weapons Convention and Biological Weapons Convention.,FALSE,https://science.feedback.org/review/no-evidence-us-funded-bioweapon-labs-ukraine-claims-misrepresent-us-cooperative-threat-reduction-program-2/
Altered video of Robert F. Kennedy Jr. promotes unproven use of apple cider vinegar as diabetes cure,Apple cider vinegar is a cure for diabetes; its an effective substitute to metformin therapy and dietary changes,FALSE,https://science.feedback.org/review/altered-video-robert-f-kennedy-jr-promotes-unproven-apple-cider-vinegar-diabetes-cure/
Claim that ginger is more effective than chemotherapy for cancer treatment is unsupported,"ginger is 10,000x more effective at killing cancer than chemo",FALSE,https://science.feedback.org/review/claim-that-ginger-is-more-effective-than-chemotherapy-for-cancer-treatment-is-unsupported/
Insufficient clinical evidence demonstrating that turmeric cures or prevents cancer,turmeric prevents cancerù,Unknown,https://science.feedback.org/review/insufficient-clinical-evidence-demonstrating-that-turmeric-cures-or-prevents-cancer/
"There are FDA-approved COVID-19 vaccines in the U.S. as of May 2023, contrary to claim by Peter McCullough",There are no FDA-approved COVID-19 vaccines on the U.S market as of May 2023,FALSE,https://science.feedback.org/review/there-are-fda-approved-covid-19-vaccines-in-the-us-as-of-may-2023-contrary-to-claim-by-peter-mccullough/
"CDC analysis of RSV vaccines data showed vaccines are safe, not associated with excess deaths, contrary to claim by Childrens Health Defense","VAERS reports may contain information that is incomplete, inaccurate, coincidental, or unverifiable",FALSE,https://science.feedback.org/review/cdc-analysis-rsv-vaccines-data-showed-vaccines-safe-not-associated-excess-deaths-contrary-children-health-defense/
More research needed to determine if vitamin D helps treat fibroids,Number 1 vitamin to help shrink fibroidsù is vitamin D,FALSE,https://science.feedback.org/review/vitamin-d-fibroids-more-research-needed/
"Peter McCullough makes multiple false, misleading, and unsupported claims about COVID-19 vaccine safety and efficacy in viral podcast",The spike protein induced by COVID-19 vaccines is toxic and causes diseases and deaths; nattokinase can counter these effects,FALSE,https://science.feedback.org/review/peter-mccullough-makes-multiple-false-misleading-claims-covid19-vaccine-safety-efficacy-podcast/
Inadequate analysis of Japan data used to spread false claim about COVID-19 vaccine mortality,"Japanese database of 18 million vaccinated people show that the more COVID-19 vaccine doses you get, the sooner you die",FALSE,https://science.feedback.org/review/inadequate-analysis-japan-data-false-covid-vaccine-mortality/
Infection-induced immunity is more unpredictable and poses a higher risk than vaccine-induced immunity,natural immunity provides superior protection to experimental vaccines; They lied and said Natural Immunity wasnt better than [vaccine]-induced immunityù,FALSE,https://science.feedback.org/review/infection-induced-immunity-is-more-unpredictable-and-poses-a-higher-risk-than-vaccine-induced-immunity/
No evidence suggests that Pfizers smoking cessation medication Chantix increases the risk of cancer; recall of this product is irrelevant to the safety of COVID-19 vaccines,It took 15 years to uncoverù Chantixs carcinogenic effects; there are reasons for being skeptical of something that hasnt even been established/approved for a full 12 monthsù,FALSE,https://science.feedback.org/review/no-evidence-suggests-that-pfizers-smoking-cessation-medication-chantix-increases-the-risk-of-cancer-recall-of-this-product-is-irrelevant-to-the-safety-of-covid-19-vaccines/
"No evidence that persistent symptoms are more frequent after COVID-19 vaccination than after infection, contrary to an op-ed in The Hill","U.S. doctors found that long Covid developed in 70 percent of cases after vax injection, not after infectionù",FALSE,https://science.feedback.org/review/no-evidence-persistent-symptoms-more-frequent-after-covid19-vaccination-than-after-infection-contrary-op-ed-the-hill-pierre-kory/
"WHO declaration of public health emergency triggered by worsening of mpox outbreak in Africa, not a ploy to push for using vaccine stocks","The WHO declaration of a public health emergency is a scheme to use vaccines stocked up in warehousesù; bird flu, parvovirus B19, and monkeypox are rebrandingù of the same virus",FALSE,https://science.feedback.org/review/who-declaration-public-health-emergency-triggered-by-worsening-mpox-outbreak-africa-not-ploy-push-vaccine-stocks/
COVID-19 vaccines were tested in animals and clinical trials before receiving authorization; vaccinated people arent dying at a higher rate than unvaccinated people,The risk of intussusception increased 20 to 30 times over the expected risk for children of this age group within 2 weeks following the first dose of RotaShieldÆ vaccine. The risk increased 3 to 7 times over the expected risk for this age group within two weeks after the second dose of RotaShieldÆ vaccine.,FALSE,https://science.feedback.org/review/covid-19-vaccines-were-tested-in-animals-and-clinical-trials-before-receiving-authorization-vaccinated-people-arent-dying-at-a-higher-rate-than-unvaccinated-people/
"Castor oil is only medically recognized as a laxative; other alleged medical benefits, including treating cancer, lack scientific support","Scar tissue, bone spurs, tumors, [castor oil is] excellent for breaking that upù",FALSE,https://science.feedback.org/review/castor-oil-only-medically-recognized-laxative-other-alleged-medical-benefits-treating-cancer-lack-scientific-support/
"COVID-19 vaccines dont cause leprosy, arent responsible for leprosy cases in Florida",COVID-19 vaccines cause leprosy,FALSE,https://science.feedback.org/review/covid19-vaccines-dont-cause-leprosy-arent-responsible-leprosy-cases-florida/
"England mortality data shows a lower COVID-19 mortality risk among vaccinated people compared to unvaccinated ones, contrary to claim by Slay News",,FALSE,https://science.feedback.org/review/england-mortality-data-shows-lower-covid19-mortality-risk-among-vaccinated-people-compared-unvaccinated-slay-news/
"Clinical trial by Moderna found no safety concerns with the COVID-19 vaccine in toddlers, contrary to claim by Joseph Ladapo",According to Moderna themselves: Serious adverse events affected 1 in 200 toddlers. But they still concluded the mRNA vaccine was safe in children,FALSE,https://science.feedback.org/review/clinical-trial-moderna-found-no-safety-concerns-with-covid-19-vaccine-toddlers-contrary-claim-joseph-ladapo/
"Triple antibiotic cream or gel cannot prevent the flu, may also worsen antibiotic resistance due to indiscriminate use",Swabbing nostrils with triple antibiotic cream or gel will prevent the flu,FALSE,https://science.feedback.org/review/triple-antibiotic-cream-or-gel-cannot-prevent-the-flu-may-also-worsen-antibiotic-resistance-due-to-indiscriminate-use/
"COVID-19 vaccines arent associated with a higher risk of pregnancy complication, contrary to claim by Daniel Horowitz",The shots were not studied in pregnant womenù; we have seen 50 times the rate of reporting [in VAERS] per month of miscarriages for this vaccine than the other vaccines put together.ù,FALSE,https://science.feedback.org/review/covid-19-vaccines-arent-associated-risk-pregnancy-complication-claim-daniel-horowitz-the-blaze/
Article claiming that masks dont workù misleads readers by inaccurately interpreting a withdrawn study and a published study conducted on U.S. Marine Corps recruits,Pro-mask study withdrawn after virus spread in counties analyzed by researchersù; masks dont workù,FALSE,https://science.feedback.org/review/the-blaze-article-claiming-that-masks-dont-work-misleads-readers-by-inaccurately-interpreting-a-withdrawn-study-and-a-published-study-conducted-on-u-s-marine-corps-recruits/
Scientists discuss the widely shared Huffington Post article Everything You Know About Obesity Is Wrongù,"One effect of weight bias is that it actually makes you eat more. The stress hormone cortisolîthe one evolution designed to kick in when youre being chased by a tiger or, it turns out, rejected for your looksîincreases appetite, reduces the will to exercise and even improves the taste of food.",FALSE,https://science.feedback.org/review/scientists-discuss-widely-shared-huffington-post-article-everything-you-know-obesity-wrong-michael-hobbes/
No scientific evidence supporting claims of diatomaceous earths detoxù benefits,"Diatomaceous earth contains silica, which is important for absorbing minerals, water, and vitamins; its also antiparasitic and detoxes the body",FALSE,https://science.feedback.org/review/no-scientific-evidence-supporting-claims-of-diatomaceous-earths-detox-benefits/
No proof for the existence of a mystery element named ether,Ether was removed from history books and the periodic table due to a conspiracy by powerful interests.,FALSE,https://science.feedback.org/review/no-proof-for-the-existence-of-a-mystery-element-named-ether/
No evidence suggests a causal link between ivermectin recommendation and the decline of COVID-19 cases in the Indian state of Uttar Pradesh,'The most populated state in India just declared they are officially COVID-19 free after promoting widespread use of the safe proven medicine',FALSE,https://science.feedback.org/review/no-evidence-suggests-a-causal-link-between-ivermectin-recommendation-and-the-decline-of-covid-19-cases-in-the-indian-state-of-uttar-pradesh/
COVID-19 vaccines do not modify the human genome and do not involve hydrogels; hydrogels are not internet-connecting devices,Hydrogels are part of the genome-modifying COVID-19 mRNA vaccines' delivery system; hydrogels will connect you to the internet,FALSE,https://science.feedback.org/review/covid-19-vaccines-do-not-modify-the-human-genome-and-do-not-involve-hydrogels-hydrogels-are-not-internet-connecting-devices/
Posts misrepresent CDC risk assessment of new SARS-CoV-2 variant BA.2.86; COVID-19 vaccines dont increase the risk of infection,compared with other recent variants,FALSE,https://science.feedback.org/review/posts-misrepresent-cdc-risk-assessment-new-sars-cov2-variant-ba2-86-covid19-vaccines-dont-increase-risk-infection/
Investor's Business Daily editorial doesn't support claims about UN statements,Misrepresents source:,FALSE,https://science.feedback.org/review/investors-business-daily-editorial-doesnt-support-claims-about-un-statements/
Facebook reel correctly claims that babies under six months shouldnt drink water,Babies under six months shouldnt drink water as it can result in health risks,Unknown,https://science.feedback.org/review/facebook-reel-correctly-claims-babies-under-six-months-shouldnt-drink-water/
Scam ads use a fake endorsement by Ben Carson to promote unproven hypertension treatment,Ben Carson endorsed CBD gummies and 3 completely natural ingredientsù to cure hypertension,FALSE,https://science.feedback.org/review/scam-ads-use-fake-endorsement-ben-carson-promote-unproven-hypertension-treatment/
Health risks associated with pesticide chlormequat on oat- and wheat-based food products require further investigation,"Chemical found in Cheerios, Quaker Oats may cause infertility and delayed puberty",FALSE,https://science.feedback.org/review/health-risks-pesticide-chlormequat-oat-wheat-food-products-require-further-investigation/
"Face masks, handwashing, and vaccination do not weaken the immune system, and are effective measures to reduce the spread of infectious diseases","Public health measures aimed at reducing the spread of COVID-19 including face masks, vaccines, and frequent handwashing suppress our immune systemsù",FALSE,https://science.feedback.org/review/face-masks-handwashing-and-vaccination-do-not-weaken-the-immune-system-and-are-effective-measures-to-reduce-the-spread-of-infectious-diseases/
There is no evidence that COVID-19 vaccinations cause infertility or pregnancy complications,"""The EMA admits COVID-19 vaccination causes infertility""",FALSE,https://science.feedback.org/review/no-evidence-covid-19-vaccinations-cause-infertility-pregnancy-complications/
No cure for diabetes currently exists; Facebook posts claiming otherwise use manipulated videos of news to promote fake diabetes cure,,FALSE,https://science.feedback.org/review/no-cure-for-diabetes-currently-exists-facebook-posts-claiming-otherwise-use-manipulated-videos-promote-fake-diabetes-cure/
Facebook meme incorrectly claims past climate variations contradict human influence on current climate,Flawed reasoning:,Unknown,https://science.feedback.org/review/facebook-meme-incorrectly-claims-past-climate-variations-contradict-human-influence-on-current-climate/
"No, COVID-19 vaccines dont contain bacteria and HIV; the vaccines enhance the bodys ability to respond to pathogens, not reduce it","The COVID-19 vaccine contains bacteria and HIV, prevents body from making new white blood cells",FALSE,https://science.feedback.org/review/covid-19-vaccines-dont-contain-bacteria-hiv-vaccines-enhance-bodys-ability-respond-to-pathogens/
"Robert F. Kennedy Jr. misrepresents WHO causality assessment for adverse events following vaccination, wrongly claims it enables cover-up of vaccine deaths",[It] is nearly impossible to categorize post-vaccine deaths as vaccine-related,FALSE,https://science.feedback.org/review/robert-f-kennedy-jr-misrepresents-who-causality-assessment-for-adverse-events-following-vaccination-wrongly-claims-it-enables-cover-up-of-vaccine-deaths/
Claim that 79.4% of SIDS deaths occurred on same day as vaccination misinterprets CDC study,79.4% of babies who die of SIDS had a vaccine the same dayù,FALSE,https://science.feedback.org/review/claim-79-4-sids-deaths-occurred-same-day-vaccination-misinterprets-cdc-study/
"An ONS study didnt show that the COVID-19 vaccine caused a higher risk of heart-related deaths in women, contrary to viral claim",AstraZenecas COVID-19 Vaccine Tripled Deaths in Young Womenù,FALSE,https://science.feedback.org/review/ons-study-didnt-show-covid19-vaccine-caused-higher-risk-heart-deaths-women/
Ice cube meme misrepresents physics of sea level rise to claim melting ice has no effect,Flawed Reasoning:,Unknown,https://science.feedback.org/review/ice-cube-meme-misrepresents-physics-of-sea-level-rise-to-claim-melting-ice-has-no-effect/
"High population immunity and low virus circulation the reasons for new Swiss COVID-19 vaccine recommendation, not vaccine injuries",Switzerland stops COVID-19 vaccines due to safety concerns,FALSE,https://science.feedback.org/review/high-population-immunity-low-virus-circulation-reasons-for-swiss-covid19-vaccine-recommendation/
Infant deaths did not decrease during the pandemic due to a reduced use of vaccines; vaccines are not associated with sudden infant death syndrome,"Vaccines are a cause of sudden infant death death syndrome; infant deaths decreased dramatically during the lockdown, when the number of vaccines administered was reduced",FALSE,https://science.feedback.org/review/infant-deaths-did-not-decrease-during-the-pandemic-due-to-a-reduced-use-of-vaccines-vaccines-are-not-associated-with-sudden-infant-death-syndrome/
Strong evidence lacking to support claim that ivermectin is a cure for COVID-19; there are only limited clinical results at this stage,Ivermectin is a safe and widely available treatment for coronavirusù; it would work like a vaccineù,FALSE,https://science.feedback.org/review/strong-evidence-lacking-to-support-claim-that-ivermectin-is-a-cure-for-covid-19-there-are-only-limited-clinical-results-at-this-stage-oann/
Peter McCullough makes inaccurate and misleading claims about COVID-19 vaccines at event hosted by European political party,COVID-19 vaccine mRNA cannot be broken down; COVID-19 vaccines cause excess death and unprecedented blood clots,FALSE,https://science.feedback.org/review/peter-mccullough-inaccurate-misleading-claims-covid19-vaccines-event-european-political-party/
"Not all coronaviruses are seasonal, contrary to pathologist Ryan Coles claim; COVID-19 vaccines are effective at preventing illness",produce immunity,FALSE,https://science.feedback.org/review/not-all-coronaviruses-are-seasonal-contrary-to-pathologist-ryan-coles-claim-covid-19-vaccines-are-effective-at-preventing-illness/
Vaccines dont contain cells or tissues of aborted fetuses,Some vaccines incorporate aborted fetal tissueù,FALSE,https://science.feedback.org/review/vaccines-dont-contain-cells-or-tissues-of-aborted-fetuses/
"Vaccines are a safer alternative for acquiring immunity compared to natural infection and COVID-19 survivors benefit from getting vaccinated, contrary to claims by Peter McCullough","COVID-19 vaccines caused over 4,000 deaths; COVID-19 survivors cant get the virus and dont need to be vaccinated; natural immunity trumps vaccine immunity; spike protein from the vaccines is dangerous",FALSE,https://science.feedback.org/review/vaccines-are-a-safer-alternative-for-acquiring-immunity-compared-to-natural-infection-and-covid-19-survivors-benefit-from-getting-vaccinated-contrary-to-claims-by-peter-mccullough/
New Scientist article accurately summarises polycystic ovary syndrome (PCOS) research but overstates significance of animal studies,"Its by far the most common hormonal condition affecting women of reproductive age but it hasnt received a lot of attention,ù says Robert Norman at the University of Adelaide in Australia.",FALSE,https://science.feedback.org/review/new-scientist-article-accurately-summarises-pcos-research-but-overstates-significance-of-animal-studies-alice-klein/
Claim that myocarditis from COVID-19 vaccines carries serious risk of death is based on flawed study,,FALSE,https://science.feedback.org/review/claim-myocarditis-covid-vaccines-carries-serious-risk-death-flawed-study/
"No evidence that EVs cause infertility, and their magnetic fields are similar to those from household electronics",Electric vehicles cause infertility. Being in an electric car will lower your testosterone.,FALSE,https://science.feedback.org/review/no-evidence-that-evs-cause-infertility/
Claim that electric vehicles cause more carbon emissions than diesel misrepresents reality,Misrepresents a complex reality:,FALSE,https://science.feedback.org/review/claim-that-electric-vehicles-cause-more-carbon-emissions-than-diesel-misrepresents-reality/
Alex Jones was fined 1.5 billion dollars for defaming families of Sandy Hook shooting victims; no evidence he was fined for warning about Covid crimesù,Alex Jones was fined 150 billion dollars for warning about crimes related to COVID-19,FALSE,https://science.feedback.org/review/alex-jones-fined-billion-dollars-defaming-families-sandy-hook-shooting-victims-no-evidence-fined-warning-covid-crimes/
Genetic study shows moderate alcohol intake not protective but increases stroke risk,Previous claims that one or two drinks a day might protect against stroke are not true,FALSE,https://science.feedback.org/review/genetic-study-shows-moderate-alcohol-intake-not-protective-but-increases-stroke-risk/
"84% of the worlds reefs recently experienced bleaching-level heat stress, but not all were òcompletely bleached",Theres obviously no way a forest can regrow if all burns every summer. Thats whats happening on coral reefs. And in nearly every other kind of marine habitat.,FALSE,https://science.feedback.org/review/84-of-the-worlds-reefs-recently-experienced-bleaching-level-heat-stress-but-not-all-were-completely-bleached/
Claim that French study showed long COVID doesnt exist misinterprets the study and fails to account for its limitations,"Long COVID is mostly a mental diseaseù; the condition long COVID is solely due to a persons belief, not actual disease; long COVID doesnt exist",FALSE,https://science.feedback.org/review/claim-that-french-study-showed-long-covid-doesnt-exist-misinterprets-study-fails-to-account-for-limitations/
2018s most popular health article wrongly claims that marijuana is less harmful than alcohol,"Federal study finds marijuana a hundred times less toxic than alcohol, safer than tobacco",FALSE,https://science.feedback.org/review/2018s-most-popular-health-article-wrongly-claims-that-marijuana-is-less-harmful-than-alcohol/
Popular Friends of Scienceù video promoted by Youtube presents long list of climate myths,There is no empirical evidence that increasing greenhouse gases are the primary cause of Global Warmingù,FALSE,https://science.feedback.org/review/friends-of-science-video-promoted-by-youtube-presents-long-list-of-climate-myths-steve-goreham/
Pfizers confidential document shows adverse events reported following vaccination; it doesnt demonstrate that the vaccine caused the events or is unsafe,Safety surveillance data in the Pfizers document shows harmful effects of the Pfizer-BioNTech COVID-19 vaccine,FALSE,https://science.feedback.org/review/pfizers-confidential-document-shows-adverse-events-reported-following-vaccination-it-doesnt-demonstrate-vaccine-caused-events-or-is-unsafe-2/
Mask mandates are associated with reductions in the spread of COVID-19 cases and deaths; contrary to One America News article,"CDC: Face Masks Dont Prevent COVID-19, Study Finds Masks Have Negligible Impact on Coronavirus Numbersù; CDC admitted such mandates do not make any statistical difference.ù",FALSE,https://science.feedback.org/review/mask-mandates-are-associated-with-reductions-in-the-spread-of-covid-19-cases-and-deaths-contrary-to-one-america-news-article/
Flawed comparison of cancer mortality between fluoridated and non-fluoridated U.S. cities doesnt provide sufficient evidence that fluoride causes cancer,Rise in cancer after water fluoridation was introduced shows fluoride causes cancer; Fluoride amounts to public murder on a grand scaleù,FALSE,https://science.feedback.org/review/flawed-comparison-cancer-mortality-fluoridated-non-fluoridated-us-cities-doesnt-provide-sufficient-evidence-fluoride-causes-cancer/
"Electric vehicles may have higher particulate emissions from tires, but they usually have lower particulate emissions from other sources",Electric Cars Emit More Particulate Pollutionù; Banning gasoline cars could increase particulate emissions,FALSE,https://science.feedback.org/review/electric-vehicles-may-have-higher-particulate-emissions-from-tires-but-usually-have-lower-particulate-emissions-from-other-sources/
Sperm washing to help HIV-discordant couples conceive biological children safely was reported in the 90s; not huge medical breakthroughù in 2022,A South African scientist made a huge medical breakthroughù by successfully removing HIV from a sperm cell in a lab,FALSE,https://science.feedback.org/review/sperm-washing-already-reported-in-the-90s-not-huge-medical-breakthrough-in-2022/
Popular claim that 100% cancer cureù will be available next year is unsupported and misleading,"Israeli scientists have developed a cure for cancer, which is 100% effective and coming by 2020",FALSE,https://science.feedback.org/review/popular-claim-that-100-cancer-cure-will-be-available-next-year-is-unsupported-and-misleading-natural-healing-magazine/
"The Pfizer bivalent vaccines are very unlikely to increase the risk of ischemic stroke, contrary to claims on social media",The Pfizer COVID-19 bivalent vaccine causes strokes,FALSE,https://science.feedback.org/review/pfizer-bivalent-vaccines-very-unlikely-increase-risk-ischemic-stroke/
Its safe to use aluminum foil when cooking food; no evidence to date showing it causes Alzheimers or cancer,"Cooking with aluminum foil can cause Alzheimers, cancer",Unknown,https://science.feedback.org/review/safe-to-use-aluminum-foil-when-cooking-food-no-evidence-showing-alzheimers-cancer/
Oral contraceptives have a bigger risk factor for blood clot formation than the AstraZeneca and Johnson & Johnson COVID-19 vaccines,Birth control has a far greater risk of blood clots than any Covid-19 vaccine so farù,Unknown,https://science.feedback.org/review/oral-contraceptives-are-a-bigger-risk-factor-for-blood-clot-formation-than-the-astrazeneca-and-johnson-johnson-covid-19-vaccines/
"Contrary to claims in a LifeSiteNews article, COVID-19 vaccination makes it less likely for someone to get COVID-19","If you get the Pfizer vax, youre more likely to get COVID",FALSE,https://science.feedback.org/review/contrary-to-claims-in-a-lifesitenews-article-covid-19-vaccination-makes-it-less-likely-for-someone-to-get-covid-19/
Sunscreen doesnt cause melanoma; most melanoma cases are due to excess UV radiation from the sun,Melanoma wasnt a problem until after sunscreen was invented; low vitamin D is associated with melanoma,FALSE,https://science.feedback.org/review/sunscreen-doesnt-cause-melanoma-most-melanoma-cases-excess-uv-radiation-sun/
"Contrary to Peter McCulloughs claim, getting vaccinated is safer than getting COVID-19, in spite of rare cases of myocarditis",a game-changing studyù showed that COVID vaccines [were] more dangerous than the virus itselfù; children aged 12 to 17 are more likely to be hospitalized for myocarditis than for COVID.ù,FALSE,https://science.feedback.org/review/contrary-to-peter-mcculloughs-claim-getting-vaccinated-safer-than-covid-19-rare-cases-myocarditis-western-journal/
"EUA withdrawal for CDC COVID-19 PCR test is due to the development of newer tests that help save time and resources, not because the test is faulty","COVID-19 PCR test is inaccurate, will no longer be used; COVID-19 PCR test cannot differentiate between flu and COVID-19",FALSE,https://science.feedback.org/review/eua-withdrawal-for-cdc-covid-19-pcr-test-is-due-to-the-development-of-newer-tests-that-help-save-time-and-resources-not-because-the-test-is-faulty/
